2022-12-21 11:30:13,579 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [CoordSys] in assembly rover and motor .SLDASM
2022-12-21 11:30:13,579 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-12-21 11:30:13,579 INFO  ExportHelperExtension.cs: 1160 - 9 components to check
2022-12-21 11:30:13,580 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Geared DC motor-2
2022-12-21 11:30:13,580 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Geared DC motor-2
2022-12-21 11:30:13,581 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Geared DC motor-2
2022-12-21 11:30:13,581 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Geared DC motor-3
2022-12-21 11:30:13,582 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Geared DC motor-3
2022-12-21 11:30:13,582 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Geared DC motor-3
2022-12-21 11:30:13,583 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Wheel_assembly-3
2022-12-21 11:30:13,584 INFO  ExportHelperExtension.cs: 1136 - Found 180 in Wheel_assembly-3
2022-12-21 11:30:13,585 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Wheel_assembly-3
2022-12-21 11:30:13,585 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Wheel_assembly-1
2022-12-21 11:30:13,586 INFO  ExportHelperExtension.cs: 1136 - Found 180 in Wheel_assembly-1
2022-12-21 11:30:13,587 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Wheel_assembly-1
2022-12-21 11:30:13,587 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Wheel_assembly-2
2022-12-21 11:30:13,588 INFO  ExportHelperExtension.cs: 1136 - Found 180 in Wheel_assembly-2
2022-12-21 11:30:13,589 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Wheel_assembly-2
2022-12-21 11:30:13,590 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Wheel_assembly-4
2022-12-21 11:30:13,591 INFO  ExportHelperExtension.cs: 1136 - Found 180 in Wheel_assembly-4
2022-12-21 11:30:13,592 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Wheel_assembly-4
2022-12-21 11:30:13,593 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Geared DC motor-1
2022-12-21 11:30:13,593 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Geared DC motor-1
2022-12-21 11:30:13,594 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Geared DC motor-1
2022-12-21 11:30:13,594 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Geared DC motor-4
2022-12-21 11:30:13,595 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Geared DC motor-4
2022-12-21 11:30:13,596 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Geared DC motor-4
2022-12-21 11:30:13,596 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from chassis_final-1
2022-12-21 11:30:13,597 INFO  ExportHelperExtension.cs: 1136 - Found 50 in chassis_final-1
2022-12-21 11:30:13,598 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in chassis_final-1
2022-12-21 11:30:13,598 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from assembly rover and motor .SLDASM
2022-12-21 11:30:13,599 INFO  ExportHelperExtension.cs: 1136 - Found 54 in assembly rover and motor .SLDASM
2022-12-21 11:30:13,600 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [RefAxis] in assembly rover and motor .SLDASM
2022-12-21 11:30:13,600 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-12-21 11:30:13,601 INFO  ExportHelperExtension.cs: 1160 - 9 components to check
2022-12-21 11:30:13,601 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Geared DC motor-2
2022-12-21 11:30:13,602 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Geared DC motor-2
